process_name,lifecycle_stage,category_path,"Abiotic depletion (elem., econ. reserve)","Abiotic depletion (elem., reserve base)",Acidification (fate not incl.),Eutrophication (incl. fate),Freshwater aquatic ecotox. 100a,Freshwater aquatic ecotox. 20a,Freshwater aquatic ecotox. 500a,Freshwater sediment ecotox. 100a,Freshwater sediment ecotox. 20a,Freshwater sediment ecotox. 500a,Freshwater sediment ecotox. infinite,"Fw. aq. ecot.  (PAH, Xylene & NMVOC av.)",Global warming 100a (incl. NMVOC av.),Global warming 20a,Global warming 500a,"Human tox. (incl. PAH, Xylene & NMVOC av",Human toxicity 100a,Human toxicity 20a,Human toxicity 500a,Ionising radiation,Land competition,Lower limit of net global warming,Malodorous air,"Mar. aq. ecotox. (PAH, Xylene & NMVOC av",Marine aquatic ecotox. 100a,Marine aquatic ecotox. 20a,Marine aquatic ecotox. 500a,Marine sediment ecotox. 100a,Marine sediment ecotox. 20a,Marine sediment ecotox. 500a,Marine sediment ecotox. infinite,Ozone layer depletion (incl. NMVOC av.),Ozone layer depletion 10a,Ozone layer depletion 15a,Ozone layer depletion 20a,Ozone layer depletion 25a,Ozone layer depletion 30a,Ozone layer depletion 40a,Ozone layer depletion 5a,"Photochem. oxid. (MIR, very high NOx)",Photochem. oxid. (incl. NMVOC av.),Photochem. oxid. (incl. NOx & NMVOC av.),"Photochemical oxidation (EBIR, low NOx)","Photochemical oxidation (MOIR, high NOx)",Photochemical oxidation (low NOx),"Terr. ecotox. (PAH, Xylene & NMVOC av.)",Terrestrial ecotoxicity 100a,Terrestrial ecotoxicity 20a,Terrestrial ecotoxicity 500a,Upper limit of net global warming
"Process steam from Light fuel oil 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00013507,0.00012821,3.873e-05,3.559e-05,3.91e-05,8.602e-05,7.788e-05,8.677e-05,8.815e-05,4.019e-05,0.10092069,0.10336294,0.0,0.00133902,0.00048378,0.00048325,0.00048561,0.0,2.707e-05,0.10065114,945.72262405,0.94754917,0.00101514,0.00016507,0.00544652,0.00134664,0.00034927,0.00566768,0.42452918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59e-06,9.73e-06,9.73e-06,4.1e-06,3.45e-06,3.17e-06,5.48e-06,9.9e-07,6.2e-07,2.3e-06,0.10069757
"Process steam from natural gas, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,9.944e-05,7.199e-05,3.273e-05,2.845e-05,3.658e-05,7.803e-05,6.724e-05,8.701e-05,9.846e-05,4.133e-05,0.07924239,0.0971691,0.0,0.00041783,0.00028027,0.00027984,0.0002812,0.0,0.0,0.07680275,620.6476292,0.22399131,0.00017811,2.756e-05,0.00101701,0.00021293,4.921e-05,0.00099344,0.13349852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81e-06,1.22e-05,1.22e-05,1.294e-05,1.025e-05,1.042e-05,1.98e-06,5.1e-07,2.9e-07,1.1e-06,0.07685195
"Electricity Mix, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.00116151,0.00075578,0.00083234,0.00077518,0.0008584,0.00182722,0.00170507,0.00187152,0.00191853,0.00088158,0.6911411,0.75065081,0.0,0.01480301,0.0024289,0.0024149,0.00245482,0.0,0.0,0.68337545,1174.05973657,59.15800982,0.0049298,0.00081075,0.02661692,0.00530436,0.00133526,0.02346382,20.39544067,1.2e-07,6e-08,6e-08,6e-08,6e-08,6e-08,6e-08,6e-08,1.199e-05,7.397e-05,7.397e-05,2.123e-05,1.805e-05,1.823e-05,0.0003712,4.439e-05,1.019e-05,0.00016305,0.68384287
"Copper tube, consumption mix, at plant, technology mix, diameter 15 mm, 1 mm thickness",Raw Materials,Materials production > Metals and semimetals,0.0,0.0,5.66770865,3.32641828,1.02217963,0.94902405,1.10423339,2.04024929,1.89437141,2.20533368,2.52739745,1.24483978,991.5901859,1092.09771207,0.0,54.6908772,20.83000633,20.79376752,20.86938149,3.26e-06,0.0,978.30646596,94953182.33266668,322870.4873201,10.51802917,2.21339473,53.63535789,11.89225369,3.95661795,49.0407114,108103.96432344,0.00019901,0.00010784,0.00010791,0.00010776,0.00010798,0.0001082,0.00010827,0.00010778,0.0423498,0.37403976,0.37403976,0.08670848,0.06993124,0.08032311,0.63962414,0.07652313,0.01829248,0.27991567,980.36797661
"Electricity from hydro power, production mix, at power plant, AC, 230V",Product-as-a-Service,Energy carriers and technologies > Electricity,2.9e-07,1.4e-07,9.17e-06,1.005e-05,4.4e-06,3.62e-06,6.16e-06,1.018e-05,8.44e-06,1.433e-05,2.56e-05,1.066e-05,0.00596112,0.00612446,0.0,-0.00027581,-0.00046809,-0.00046868,-0.00046579,0.0,3.588e-05,0.00595186,83.29086085,0.20791258,0.00020425,3.739e-05,0.00107508,0.00023774,6.239e-05,0.00107798,0.09941223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-07,8.4e-07,8.4e-07,5.1e-07,4.1e-07,5.4e-07,1.8e-07,3.5e-07,8e-08,1.28e-06,0.005975
"Process steam from light fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00024636,0.0002896,4.653e-05,4.303e-05,4.873e-05,9.729e-05,8.828e-05,0.00010242,0.00011178,5.328e-05,0.09351691,0.09832236,0.0,0.00282182,0.00066972,0.00066893,0.00067231,0.0,0.0,0.09290167,949.35358917,1.24648374,0.00212192,0.00044602,0.01067056,0.00268443,0.00094322,0.0103135,0.76537824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47e-06,1.643e-05,1.643e-05,8.83e-06,7.09e-06,8.01e-06,4.55e-06,9.1e-07,5.7e-07,2.06e-06,0.09295681
"Electricity grid mix 1kV-60kV, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,1e-08,1e-08,0.00170145,0.00101758,0.00096243,0.00089956,0.00099333,0.00210236,0.00196859,0.00215048,0.002184,0.00101215,0.50362058,0.57976112,0.0,0.02476016,0.01083948,0.0108262,0.01086738,0.0,0.00016438,0.4939714,6949.3288728,107.11937705,0.00510845,0.00082556,0.02763187,0.00525215,0.00129551,0.0235017,36.30829306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.272e-05,0.0001305,0.0001305,6.417e-05,5.302e-05,5.748e-05,0.00034796,3.902e-05,9.58e-06,0.00014019,0.49515588
"Nylon 6 glass filled (PA 6 GF), production mix, at plant",Raw Materials,Materials production > Plastics,0.0,0.0,0.0279684,0.01888016,0.02502051,0.02300231,0.02526813,0.06323817,0.05784693,0.06387506,0.06614097,0.02647933,7.35186295,9.31491987,0.0,0.55928527,0.10177309,0.10174983,0.10180935,0.0,0.0,7.19572897,345.0115683,316.2670849,0.11207785,0.01613398,0.60606144,0.14054444,0.03149462,0.62857133,117.88666012,1.3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029867,0.00252719,0.00252719,0.00066499,0.00052198,0.00061122,0.00045677,3.929e-05,8.22e-06,0.00015951,7.21308759
"Process steam from natural gas, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00010825,0.00010736,1.958e-05,1.821e-05,2.098e-05,3.014e-05,2.681e-05,3.337e-05,3.85e-05,2.341e-05,0.08363954,0.09656725,0.0,0.00133072,0.00103479,0.00103458,0.00103521,0.0,0.0,0.08192043,3405.40864251,0.45218857,0.00019541,3.527e-05,0.00104535,0.00024012,6.426e-05,0.00104634,0.18335879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96e-06,1.717e-05,1.717e-05,1.834e-05,1.469e-05,1.642e-05,2.42e-06,1.15e-06,1.01e-06,1.58e-06,0.08199701
"Process steam from Light fuel oil 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00023907,0.00022268,8.115e-05,7.636e-05,8.144e-05,0.00017564,0.00016283,0.00017618,0.00017744,8.279e-05,0.10519869,0.11683905,0.0,0.00151799,0.00060962,0.00060899,0.00061148,0.0,1.023e-05,0.10367221,1224.84642522,0.41706329,0.00109137,0.00017531,0.0058638,0.00143428,0.00036847,0.00606547,0.28431825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14e-06,2.32e-05,2.32e-05,1.843e-05,1.446e-05,1.796e-05,4.01e-06,6.4e-07,3.8e-07,1.55e-06,0.10374283
"Steel tinplate without EoL recycling  (collection year 2012/2013), European, production mix, at plant, blast furnace route, 1kg, typical thickness between 0.13 - 0.49 mm. typical width between 600 - 1100 mm.",End-of-Life,Materials production > Metals and semimetals,3.43e-06,1.67e-06,0.00435127,0.00382425,0.00106776,0.00092926,0.00123656,0.00236087,0.00208317,0.00269424,0.00329913,0.0014884,2.30104382,2.58983916,0.0,0.06960653,0.03697851,0.03691403,0.03716457,0.0,0.00535308,2.28045699,34121.48456634,104.32289813,0.02084135,0.0036571,0.11309992,0.02466937,0.00611099,0.109674,36.80497985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033975,0.00073068,0.00073068,0.00077565,0.00060968,0.00082151,0.000738,7.436e-05,1.709e-05,0.0002689,2.31904216
"Process steam from natural gas, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00020692,0.00020173,5.134e-05,4.518e-05,5.599e-05,0.00011539,9.991e-05,0.00012598,0.00014094,6.22e-05,0.0792748,0.09457902,0.0,0.00128898,0.00089097,0.00089037,0.00089219,0.0,0.0,0.07716928,623.12522013,3.14672477,0.00029269,4.652e-05,0.00165594,0.00034925,8.011e-05,0.00160767,1.11065474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14e-06,1.636e-05,1.636e-05,1.22e-05,9.89e-06,9.53e-06,5.59e-06,1.34e-06,8.3e-07,2.91e-06,0.07723698
"Aerated concrete block, production mix, at plant, type P4 05 reinforced, average density 485 kg/m3",Raw Materials,Systems > Construction,0.0,0.0,0.00102296,0.00087389,0.00027873,0.00024376,0.00031641,0.00058585,0.00052061,0.00065112,0.00072902,0.00035475,0.5211047,0.55167678,0.0,0.02857023,0.00560165,0.00553154,0.0058742,0.0,0.0,0.51703252,3858.38751447,58.04479724,0.00410013,0.00076233,0.02209296,0.0046819,0.0013079,0.02009023,19.73905193,3e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.969e-05,8.152e-05,8.152e-05,4.212e-05,3.366e-05,4.114e-05,0.00073311,8.202e-05,1.81e-05,0.00031046,0.51848195
"Electricity Mix, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.01291512,0.00152983,0.00096405,0.00085199,0.0010415,0.00195214,0.00176873,0.00207313,0.00217378,0.00108658,0.5955638,0.67326503,0.0,0.04144045,0.00592955,0.00588971,0.00599149,0.0,0.0,0.58483812,593.13398201,268.93019827,0.00868339,0.00147289,0.04765539,0.00852635,0.00211839,0.03843937,90.11657289,1.5e-07,7e-08,7e-08,7e-08,7e-08,7e-08,7e-08,7e-08,2.051e-05,0.00064808,0.00064808,2.926e-05,2.723e-05,2.747e-05,0.00128798,0.00015454,3.462e-05,0.00056895,0.58567407
"Electricity Mix, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.02430688,0.00301795,0.00143034,0.00126357,0.00159226,0.00295395,0.00265578,0.00324938,0.00360848,0.00174339,0.78381455,0.84342331,0.0,0.06301599,0.0176767,0.01762735,0.01776275,1e-08,0.0,0.77565066,1239.37410597,373.49218105,0.017151,0.00296402,0.09331315,0.01791098,0.00445602,0.08128075,125.98733109,2.2e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,2.226e-05,0.00118642,0.00118642,3.515e-05,3.126e-05,3.3e-05,0.00142712,0.00017188,3.872e-05,0.0006287,0.77690462
"Compressed air, production mix, 10 bar, high efficiency, low power consumption",Raw Materials,Energy carriers and technologies > Mechanical energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Process steam from natural gas, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,4.619e-05,6.249e-05,3.22e-06,2.97e-06,3.54e-06,4.18e-06,3.58e-06,4.89e-06,5.27e-06,3.71e-06,0.06886272,0.07216265,0.0,0.00028228,0.00024286,0.00024279,0.00024306,0.0,0.0,0.06844789,97.84987802,0.07085155,0.00010635,1.972e-05,0.00055614,0.00013089,3.865e-05,0.00054152,0.04093635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86e-06,4.05e-06,4.05e-06,3.74e-06,3.01e-06,3.5e-06,5.2e-07,2.6e-07,2.3e-07,3.5e-07,0.0684707
"Process steam from Light fuel oil 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00019084,0.0001674,7.086e-05,6.66e-05,7.111e-05,0.00015366,0.00014226,0.00015415,0.00015531,7.231e-05,0.10163584,0.11037307,0.0,0.00130864,0.00051487,0.00051445,0.00051604,0.0,1.005e-05,0.10047289,1211.23398124,0.28156193,0.0005914,9.287e-05,0.00319176,0.00077009,0.00019277,0.00328238,0.17866023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29e-06,1.82e-05,1.82e-05,1.395e-05,1.099e-05,1.344e-05,3.92e-06,6.4e-07,3.8e-07,1.59e-06,0.10053772
"Electricity Mix, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.00076165,0.00060861,0.00061847,0.00056671,0.0006428,0.00138749,0.00126822,0.00143339,0.00147818,0.00066406,0.58927156,0.62990061,0.0,0.01040617,0.00256701,0.00255699,0.00258519,0.0,0.0,0.58403043,1231.88722894,38.90553637,0.00383591,0.00062136,0.02105284,0.00437537,0.00107176,0.01932923,13.50702959,7e-08,3e-08,3e-08,3e-08,3e-08,3e-08,3e-08,3e-08,1.046e-05,5.03e-05,5.03e-05,1.801e-05,1.531e-05,1.48e-05,0.00023056,2.856e-05,7.13e-06,0.00010233,0.58434134
"Polycarbonate granulate (PC), production mix, at plant",Raw Materials,Materials production > Plastics,0.0,0.0,0.02425355,0.014463,0.02264885,0.02256538,0.02291761,0.00898812,0.00877249,0.00968102,0.01138547,0.02374718,8.10831093,11.76537188,0.0,0.38965798,0.07474344,0.07469404,0.07488838,0.0,0.0,7.60293374,55.17417291,304.44898518,0.04693321,0.00814298,0.25811207,0.06202424,0.01477856,0.27459867,104.13998198,9e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000399,0.0022566,0.0022566,0.00089424,0.00069907,0.00077488,0.02696036,0.00301206,0.00063563,0.01169183,7.61752319
"Electricity grid mix, consumption mix, at consumer, AC, 230V",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.00216314,0.00156835,0.00046576,0.00043122,0.00048303,0.00100833,0.00094033,0.00103452,0.00105871,0.00049545,0.59476692,0.66207254,0.0,0.02405473,0.01711718,0.0171058,0.01714108,0.0,0.02966803,0.58598171,262754.73980636,27.21924997,0.00363128,0.00059493,0.01964307,0.00405228,0.00102688,0.01771872,9.58612762,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492e-05,0.00010984,0.00010984,2.915e-05,2.374e-05,2.523e-05,0.00031017,3.115e-05,7.75e-06,0.00011246,0.58644937
"Process steam from natural gas, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,6.323e-05,6.417e-05,2.897e-05,2.543e-05,3.174e-05,6.683e-05,5.79e-05,7.32e-05,7.841e-05,3.4e-05,0.07266805,0.08184947,0.0,0.00048153,0.00034949,0.00034909,0.00035035,0.0,0.0,0.07141854,255.35501477,0.18380982,0.00018264,2.919e-05,0.00102211,0.00021985,5.309e-05,0.00100036,0.11558068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89e-06,7.47e-06,7.47e-06,8.11e-06,6.52e-06,6.33e-06,1.69e-06,5.7e-07,3.9e-07,1.07e-06,0.07143895
"High impact polystyrene granulate (HIPS), production mix, at plant",Raw Materials,Materials production > Plastics,0.0,0.0,0.01182119,0.00675155,0.00837162,0.00761187,0.00889292,0.02104881,0.01903082,0.0223893,0.02675315,0.01094528,3.61405488,5.11536353,0.0,1.00769204,0.18152816,0.18151941,0.18154525,0.0,0.0,3.40877093,1408.27193489,111.29226802,0.08903111,0.01519375,0.46911562,0.10636884,0.02651547,0.48316425,49.38857138,8e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029016,0.00137671,0.00137671,0.00028406,0.00035734,0.00043066,0.00051983,3.566e-05,7.35e-06,0.00015315,3.41912925
"Electricity grid mix, consumption mix, at consumer, AC, 230V",Product-as-a-Service,Energy carriers and technologies > Electricity,1e-08,0.0,0.00738826,0.00171484,0.00083462,0.00066656,0.00105197,0.00179077,0.00147741,0.00218777,0.00240373,0.00114918,1.34186917,1.54264449,0.0,0.08113207,0.06405843,0.06401791,0.06414077,0.0,0.00045527,1.31475991,4776.37935872,86.32510686,0.01359988,0.00236014,0.07566997,0.01403359,0.00342785,0.06506267,31.52438036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.217e-05,0.00039908,0.00039908,6.384e-05,5.203e-05,5.487e-05,0.00099965,9.948e-05,2.288e-05,0.00035279,1.315654
"Steel hot rolled coil, including recycling, production mix, at plant, blast furnace route, 1kg, typical thickness between 2 - 7 mm. typical width between 600 - 2100 mm",End-of-Life,Materials production > Metals and semimetals,1.88e-06,9.1e-07,0.00247591,0.00176467,0.00100298,0.00091926,0.00107228,0.0023613,0.00216114,0.00251769,0.00286915,0.00122154,0.92942191,1.04478818,0.0,0.05622212,0.03014814,0.03000028,0.03033747,0.0,0.0,0.9194832,26869.03565863,79.73949176,0.02012153,0.00534842,0.09744882,0.02991465,0.01197848,0.10489707,27.7395294,4e-08,2e-08,2e-08,2e-08,2e-08,2e-08,2e-08,2e-08,0.00011709,0.00032006,0.00032006,0.00026542,0.00020885,0.00027809,0.00232883,0.00025787,5.558e-05,0.00099377,0.93208355
"Continuous filament glass fibre (dry chopped strands), at plant",Raw Materials,Materials production > Glass and ceramics,9.6e-07,4.7e-07,0.00263183,0.00422708,0.03082032,0.0291292,0.03107702,0.06507986,0.06066148,0.06564321,0.06676559,0.03190245,1.91855974,2.13129681,0.0,1.06924681,0.10357922,0.10334087,0.10436069,2e-08,0.0,0.10117569,31097.13399816,2091.61884979,0.11679223,0.01817879,0.6265273,0.13087153,0.03119694,0.57678554,706.55805265,1.7e-07,2.3e-07,2.2e-07,2.1e-07,2e-07,1.9e-07,1.8e-07,2.5e-07,0.00040991,0.00051841,0.00051841,0.00070988,0.00059765,0.00029637,0.00209734,0.00015026,3.442e-05,0.00056098,0.1050778
"Process steam from natural gas, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00017436,0.00019841,2.898e-05,2.565e-05,3.2e-05,6.148e-05,5.319e-05,6.848e-05,7.72e-05,3.563e-05,0.08104298,0.10017034,0.0,0.00086219,0.00071302,0.00071265,0.00071381,0.0,0.0,0.07840539,484.50389351,0.5831014,0.00015483,2.527e-05,0.00087175,0.00018317,4.438e-05,0.00084179,0.24102562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27e-06,1.771e-05,1.771e-05,1.746e-05,1.399e-05,1.375e-05,3.3e-06,1e-06,7.1e-07,1.88e-06,0.07847661
"Electricity Mix, consumption mix, at consumer, AC, 220V",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.01873134,0.0023944,0.00082486,0.00069921,0.00091627,0.00157529,0.00138408,0.00171433,0.00180617,0.00095779,0.81744737,0.88652186,0.0,0.06557695,0.00818127,0.00813317,0.0082534,0.0,0.0,0.80867633,797.73177554,545.28736122,0.00921604,0.00158147,0.05093055,0.00872491,0.00215113,0.03947038,181.09533767,1.1e-07,5e-08,5e-08,5e-08,5e-08,5e-08,5e-08,5e-08,2.183e-05,0.00092116,0.00092116,3.177e-05,2.932e-05,2.917e-05,0.00169161,0.00020232,4.515e-05,0.00074691,0.80939455
"Process steam from natural gas 90%, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,5.214e-05,7.435e-05,2.8e-06,2.72e-06,2.85e-06,2.95e-06,2.75e-06,3.05e-06,3.24e-06,2.97e-06,0.07403393,0.07807117,0.0,0.00029388,0.00026104,0.00026099,0.00026121,0.0,1.16e-05,0.0735753,144.39341025,0.02468777,8.148e-05,1.36e-05,0.00043777,0.00011077,2.919e-05,0.0004615,0.01515393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99e-06,4.74e-06,4.74e-06,3.95e-06,3.19e-06,3.43e-06,6.8e-07,2.7e-07,2.4e-07,3.9e-07,0.07361954
"Process steam from Heavy fuel oil 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00040353,0.00027298,3.468e-05,3.07e-05,3.8e-05,7.146e-05,6.385e-05,7.589e-05,7.865e-05,3.97e-05,0.10165586,0.10368517,0.0,0.00580081,0.00462478,0.004623,0.00463091,0.0,9.81e-06,0.10141574,490.38392749,1.11093475,0.00418622,0.00069564,0.02239646,0.00551242,0.00146305,0.02311566,0.85335895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08e-06,2.177e-05,2.177e-05,4.16e-06,3.34e-06,3.87e-06,2.462e-05,1.19e-06,4.2e-07,3.66e-06,0.10146935
"Process steam from natural gas, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,5.508e-05,5.481e-05,4.867e-05,4.274e-05,5.281e-05,0.00011454,9.947e-05,0.00012401,0.00012846,5.492e-05,0.06983001,0.0755069,0.0,0.00065839,0.00044565,0.00044497,0.00044708,0.0,0.0,0.06906469,205.30304188,0.20851208,0.00027947,4.352e-05,0.00157325,0.00033621,7.844e-05,0.00154506,0.15793215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44e-06,6.34e-06,6.34e-06,6.69e-06,5.45e-06,5.22e-06,1.84e-06,7.6e-07,5.1e-07,1.34e-06,0.06911267
"Articulated lorry transport, Euro 0, 1, 2, 3, 4 mix, 40 t total weight, 27 t max payload",Transport & Packaging,Transport services > Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Articulated lorry transport, Euro 0, 1, 2, 3, 4 mix, 40 t total weight, 27 t max payload",Transport & Packaging,Transport services > Road,0.0,0.0,0.0002956,0.00046233,2.204e-05,2.021e-05,2.322e-05,4.927e-05,4.458e-05,5.203e-05,5.705e-05,2.598e-05,0.05001101,0.05253897,0.0,0.00234053,0.00120573,0.00120531,0.0012071,0.0,0.0,0.04973875,172.31677693,0.66700681,0.00113962,0.0002394,0.00573124,0.00144196,0.00050688,0.00553897,0.41039171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-06,1.918e-05,1.918e-05,6.12e-06,4.85e-06,6.42e-06,2.21e-06,2.4e-07,5e-08,8.5e-07,0.04987652
"Lorry transport, Euro 0, 1, 2, 3, 4 mix, 22 t total weight, 17,3 t max payload",Transport & Packaging,Transport services > Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lorry transport, Euro 0, 1, 2, 3, 4 mix, 22 t total weight, 17,3t max payload",Transport & Packaging,Transport services > Road,0.0,0.0,0.00041221,0.0006481,2.909e-05,2.668e-05,3.066e-05,6.504e-05,5.884e-05,6.868e-05,7.53e-05,3.44e-05,0.06605938,0.06940219,0.0,0.00332554,0.00177717,0.00177662,0.00177898,0.0,0.0,0.06572283,227.51857345,0.88046476,0.00150433,0.00031602,0.00756537,0.00190343,0.00066909,0.00731157,0.54172675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91e-06,2.743e-05,2.743e-05,8.79e-06,6.97e-06,9.28e-06,2.92e-06,3.1e-07,7e-08,1.12e-06,0.06594262
"Small lorry transport, Euro 0, 1, 2, 3, 4 mix, 7,5 t total weight, 3,3 t max payload",Transport & Packaging,Transport services > Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Small lorry transport, Euro 0, 1, 2, 3, 4 mix, 7,5 t total weight, 3,3 t max payload",Transport & Packaging,Transport services > Road,0.0,0.0,0.0008258,0.00129593,6.006e-05,5.508e-05,6.329e-05,0.00013429,0.00012149,0.0001418,0.00015547,7.141e-05,0.13695459,0.14387679,0.0,0.00757203,0.00418399,0.00418285,0.00418772,0.0,0.0,0.13633253,470.83133927,1.81781179,0.00310585,0.00065245,0.0156195,0.00392982,0.0013814,0.0150955,1.11845162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38e-06,5.862e-05,5.862e-05,1.858e-05,1.482e-05,1.974e-05,6.08e-06,6.4e-07,1.5e-07,2.31e-06,0.13680837
"Process steam from light fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00024802,0.00028351,2.768e-05,2.607e-05,2.858e-05,4.339e-05,3.945e-05,4.533e-05,4.8e-05,3.001e-05,0.09066544,0.09250401,0.0,0.0017595,0.0006125,0.00061157,0.00061603,0.0,0.0,0.09047823,678.46721372,1.81486541,0.00342214,0.00073562,0.01704357,0.0041701,0.00151154,0.01586749,1.2047108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91e-06,1.46e-05,1.46e-05,5.12e-06,4.21e-06,4.45e-06,3.79e-06,7.8e-07,5.2e-07,1.65e-06,0.09056896
